type,rcvTime,sendTime,sender,messageID,pos,pos_noise,spd,spd_noise,RSSI,repetition,attackerDensity,attackerType
3,10844.33237,10844.33225,85,12159,"[3596.826967581706, 6021.767101318001, 1.895]","[0.0, 0.0, 0.0]","[3.1468216834609692, 29.799576971758725, 0.0]","[0.0, 0.0, 0.0]",2.99E-07,3,0.1,0
3,10844.56288,10844.56276,139,12249,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.4221961085700006, -29.695739664862415, 0.0]","[0.0, 0.0, 0.0]",1.20E-07,3,0.1,1
3,10845.33237,10845.33225,85,12475,"[3599.9684057680083, 6051.515697981963, 1.895]","[0.0, 0.0, 0.0]","[3.1504073549441562, 29.833532341350015, 0.0]","[0.0, 0.0, 0.0]",2.07E-07,3,0.1,0
3,10845.56288,10845.56276,139,12531,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.422180329599879, -29.69560274456252, 0.0]","[0.0, 0.0, 0.0]",4.03E-08,3,0.1,1
3,10846.56288,10846.56276,139,12855,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.431456357624293, -29.776094482769963, 0.0]","[0.0, 0.0, 0.0]",4.94E-07,3,0.1,1
3,10847.56288,10847.56276,139,13146,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-1.9812865312313521, -29.846749148832135, 0.0]","[0.0, 0.0, 0.0]",3.65E-08,3,0.1,1
3,10826.46032,10826.46021,91,8901,"[3591.1907751416625, 5799.54554026876, 1.895]","[0.0, 0.0, 0.0]","[-0.019980527397941285, -34.329043636643114, 0.0]","[0.0, 0.0, 0.0]",7.00E-09,3,0.1,0
3,10827.33236,10827.33225,85,9043,"[3602.744196360609, 5514.295242323689, 1.895]","[0.0, 0.0, 0.0]","[-2.4425127999132314, 29.816640099912053, 0.0]","[0.0, 0.0, 0.0]",2.95E-09,3,0.1,0
3,10827.46032,10827.46021,91,9065,"[3591.1708065593834, 5765.237019840904, 1.895]","[0.0, 0.0, 0.0]","[-0.019935087607721867, -34.25097239706997, 0.0]","[0.0, 0.0, 0.0]",9.58E-09,3,0.1,0
3,10827.62603,10827.62592,103,9109,"[3615.8029790621904, 5391.309080360065, 1.895]","[0.0, 0.0, 0.0]","[-4.010259153043714, 34.748468937817236, 0.0]","[0.0, 0.0, 0.0]",1.42E-09,3,0.1,0
3,10828.33236,10828.33225,85,9211,"[3600.303513972747, 5544.089537919463, 1.895]","[0.0, 0.0, 0.0]","[-2.448343593098272, 29.887818708229503, 0.0]","[0.0, 0.0, 0.0]",4.50E-09,3,0.1,0
3,10828.46033,10828.46021,91,9237,"[3591.836855111307, 5730.922758634892, 1.895]","[0.0, 0.0, 0.0]","[1.4744860492795244, -34.304369309814255, 0.0]","[0.0, 0.0, 0.0]",2.16E-08,3,0.1,0
3,10828.62604,10828.62592,103,9285,"[3611.8050665720193, 5425.950566777556, 1.895]","[0.0, 0.0, 0.0]","[-4.0021227114352085, 34.677967536835496, 0.0]","[0.0, 0.0, 0.0]",1.99E-09,3,0.1,0
3,10829.33237,10829.33225,85,9395,"[3597.8615924303263, 5573.898960324612, 1.895]","[0.0, 0.0, 0.0]","[-2.442810984998442, 29.820280153449165, 0.0]","[0.0, 0.0, 0.0]",7.48E-09,3,0.1,0
3,10829.46033,10829.46021,91,9421,"[3593.3104721276045, 5696.638607643488, 1.895]","[0.0, 0.0, 0.0]","[1.473103585156094, -34.272205858698776, 0.0]","[0.0, 0.0, 0.0]",1.28E-08,3,0.1,0
3,10830.33236,10830.33225,85,9598,"[3595.419378842934, 5603.711947828709, 1.895]","[0.0, 0.0, 0.0]","[-2.447204857704253, 29.87391775203969, 0.0]","[0.0, 0.0, 0.0]",1.07E-08,3,0.1,0
3,10830.62603,10830.62592,103,9671,"[3604.2983919673625, 5495.3226125576975, 1.895]","[0.0, 0.0, 0.0]","[-2.8527519400624337, 34.82457815338253, 0.0]","[0.0, 0.0, 0.0]",3.88E-09,3,0.1,0
3,10831.33237,10831.33225,85,9797,"[3592.9778566657724, 5633.516495037214, 1.895]","[0.0, 0.0, 0.0]","[-2.4436770533937624, 29.830852564634107, 0.0]","[0.0, 0.0, 0.0]",2.07E-08,3,0.1,0
3,10831.46032,10831.46021,91,9828,"[3596.9114906523605, 5628.133714093512, 1.895]","[0.0, 0.0, 0.0]","[2.871943753341474, -34.11735794064866, 0.0]","[0.0, 0.0, 0.0]",6.35E-09,3,0.1,0
3,10831.62602,10831.62592,103,9878,"[3601.450647563254, 5530.08606190252, 1.895]","[0.0, 0.0, 0.0]","[-2.851018443236534, 34.80341672856337, 0.0]","[0.0, 0.0, 0.0]",1.90E-09,3,0.1,0
3,10832.33237,10832.33225,85,10012,"[3591.354834885102, 5663.371874094188, 1.895]","[0.0, 0.0, 0.0]","[-1.2500544660825206, 29.93978325256534, 0.0]","[0.0, 0.0, 0.0]",5.61E-09,3,0.1,0
3,10832.46032,10832.46021,91,10039,"[3599.788626357465, 5593.954678177284, 1.895]","[0.0, 0.0, 0.0]","[2.8717061264576014, -34.11453504362499, 0.0]","[0.0, 0.0, 0.0]",1.18E-08,3,0.1,0
3,10832.62603,10832.62592,103,10089,"[3598.602788227048, 5564.850914265155, 1.895]","[0.0, 0.0, 0.0]","[-2.846299165508814, 34.74580679278574, 0.0]","[0.0, 0.0, 0.0]",6.95E-09,3,0.1,0
3,10833.33236,10833.33225,85,10211,"[3590.1084035163517, 5693.224881328726, 1.895]","[0.0, 0.0, 0.0]","[-1.2482222049352327, 29.8958991633667, 0.0]","[0.0, 0.0, 0.0]",6.64E-09,3,0.1,0
3,10833.46033,10833.46021,91,10242,"[3602.667797923559, 5559.751457178041, 1.895]","[0.0, 0.0, 0.0]","[2.870958691723573, -34.10565586608328, 0.0]","[0.0, 0.0, 0.0]",1.12E-08,3,0.1,0
3,10833.62603,10833.62592,103,10284,"[3595.7567404490183, 5599.593652279754, 1.895]","[0.0, 0.0, 0.0]","[-2.8514451989808527, 34.80862629080286, 0.0]","[0.0, 0.0, 0.0]",4.22E-09,3,0.1,0
3,10833.87251,10833.87239,79,10311,"[3644.268596587127, 5223.976112211848, 1.895]","[0.0, 0.0, 0.0]","[5.871372756331096, -37.29322081407739, 0.0]","[0.0, 0.0, 0.0]",1.57E-09,3,0.1,0
3,10834.33236,10834.33225,85,10410,"[3588.860745971965, 5723.1072564298565, 1.895]","[0.0, 0.0, 0.0]","[-1.2499684046122697, 29.937722012961945, 0.0]","[0.0, 0.0, 0.0]",1.94E-08,3,0.1,0
3,10834.46033,10834.46021,91,10441,"[3605.543688333997, 5525.5872147840855, 1.895]","[0.0, 0.0, 0.0]","[2.8755960427474134, -34.16074544247647, 0.0]","[0.0, 0.0, 0.0]",1.31E-08,3,0.1,0
3,10834.62603,10834.62592,103,10491,"[3592.908448409543, 5634.363786808225, 1.895]","[0.0, 0.0, 0.0]","[-2.8548544213300806, 34.850243905170394, 0.0]","[0.0, 0.0, 0.0]",2.25E-08,3,0.1,0
3,10834.8725,10834.87239,79,10518,"[3650.1529109664857, 5186.6006900412285, 1.895]","[0.0, 0.0, 0.0]","[5.888084102077925, -37.39936633285872, 0.0]","[0.0, 0.0, 0.0]",1.55E-09,3,0.1,0
3,10835.33237,10835.33225,85,10625,"[3587.7370470478613, 5752.993585054764, 1.895]","[0.0, 0.0, 0.0]","[-0.5740876668549022, 29.980896210321013, 0.0]","[0.0, 0.0, 0.0]",2.59E-07,3,0.1,0
3,10835.46032,10835.46021,91,10651,"[3608.4214718142507, 5491.4004835999385, 1.895]","[0.0, 0.0, 0.0]","[2.8768666398239398, -34.17583954566198, 0.0]","[0.0, 0.0, 0.0]",1.65E-08,3,0.1,0
3,10836.33236,10836.33225,85,10785,"[3587.708037959728, 5782.893029046953, 1.895]","[0.0, 0.0, 0.0]","[-0.02903984515636584, 29.931145019008827, 0.0]","[0.0, 0.0, 0.0]",2.56E-06,3,0.1,0
3,10836.62604,10836.62592,103,10843,"[3589.6560300482965, 5704.05958009606, 1.895]","[0.0, 0.0, 0.0]","[-1.4548930190290525, 34.84582698370112, 0.0]","[0.0, 0.0, 0.0]",1.45E-08,3,0.1,0
3,10837.33237,10837.33225,85,10940,"[3587.679040426794, 5812.780563183586, 1.895]","[0.0, 0.0, 0.0]","[-0.02902621121547624, 29.917092621010493, 0.0]","[0.0, 0.0, 0.0]",5.57E-08,3,0.1,0
3,10837.46032,10837.46021,91,10966,"[3616.4184066836956, 5423.2874212609195, 1.895]","[0.0, 0.0, 0.0]","[4.2047498910063, -33.95644555724067, 0.0]","[0.0, 0.0, 0.0]",1.01E-08,3,0.1,0
3,10837.62603,10837.62592,103,11010,"[3588.2020104995404, 5738.884486782827, 1.895]","[0.0, 0.0, 0.0]","[-1.4558303059286872, 34.8682757388409, 0.0]","[0.0, 0.0, 0.0]",1.77E-06,3,0.1,0
3,10838.33237,10838.33225,85,11108,"[3587.6500160112755, 5842.695804993904, 1.895]","[0.0, 0.0, 0.0]","[-0.029088830016926477, 29.981633337981666, 0.0]","[0.0, 0.0, 0.0]",1.62E-08,3,0.1,0
3,10838.46033,10838.46021,91,11126,"[3620.634598834378, 5389.238571047537, 1.895]","[0.0, 0.0, 0.0]","[4.2068264826730095, -33.97321556112208, 0.0]","[0.0, 0.0, 0.0]",8.03E-09,3,0.1,0
3,10838.62604,10838.62592,103,11166,"[3587.7168975129475, 5773.761555693828, 1.895]","[0.0, 0.0, 0.0]","[-0.033859504252597344, 34.898730575155206, 0.0]","[0.0, 0.0, 0.0]",1.12E-07,3,0.1,0
3,10839.33237,10839.33225,85,11264,"[3587.6210103099834, 5872.591758195048, 1.895]","[0.0, 0.0, 0.0]","[-0.029049680570408434, 29.94128230460542, 0.0]","[0.0, 0.0, 0.0]",5.35E-09,3,0.1,0
3,10839.46033,10839.46021,91,11286,"[3624.852968304317, 5355.1721373809805, 1.895]","[0.0, 0.0, 0.0]","[4.212809309033357, -34.021531280933964, 0.0]","[0.0, 0.0, 0.0]",1.86E-09,3,0.1,0
3,10839.62603,10839.62592,103,11326,"[3587.683335581805, 5808.353579953799, 1.895]","[0.0, 0.0, 0.0]","[-0.033408131934442746, 34.43350459893164, 0.0]","[0.0, 0.0, 0.0]",3.00E-09,3,0.1,0
3,10840.33236,10840.33225,85,11420,"[3588.398704845529, 5902.4645549252, 1.895]","[0.0, 0.0, 0.0]","[1.271689101853016, 29.868555706995284, 0.0]","[0.0, 0.0, 0.0]",1.04E-08,3,0.1,0
3,10840.46032,10840.46021,91,11442,"[3629.068380457054, 5321.129586224252, 1.895]","[0.0, 0.0, 0.0]","[4.219419124790838, -34.074910400905736, 0.0]","[0.0, 0.0, 0.0]",6.76E-09,3,0.1,0
3,10840.62603,10840.62592,103,11478,"[3587.6502678820966, 5842.436203676, 1.895]","[0.0, 0.0, 0.0]","[-0.03292707365496462, 33.9376815307257, 0.0]","[0.0, 0.0, 0.0]",1.30E-08,3,0.1,0
3,10841.33237,10841.33225,85,11580,"[3589.739171639985, 5932.347683372237, 1.895]","[0.0, 0.0, 0.0]","[1.6468228780744947, 29.940304614201196, 0.0]","[0.0, 0.0, 0.0]",3.05E-09,3,0.1,0
3,10841.46033,10841.46021,91,11602,"[3634.309145099644, 5287.23559835321, 1.895]","[0.0, 0.0, 0.0]","[5.326469773331962, -33.83215845088066, 0.0]","[0.0, 0.0, 0.0]",8.10E-09,3,0.1,0
3,10842.46032,10842.46021,91,11762,"[3639.6467541014754, 5253.332686822016, 1.895]","[0.0, 0.0, 0.0]","[5.337281905262201, -33.900833910654626, 0.0]","[0.0, 0.0, 0.0]",9.05E-09,3,0.1,0
3,10842.62603,10842.62592,103,11806,"[3588.687106628999, 5909.238336915633, 1.895]","[0.0, 0.0, 0.0]","[1.4049857993572192, 32.99933651586925, 0.0]","[0.0, 0.0, 0.0]",1.11E-08,3,0.1,0
3,10843.33236,10843.33225,85,11909,"[3594.1794425280964, 5991.98075146542, 1.895]","[0.0, 0.0, 0.0]","[2.2249323197119817, 29.880956335198302, 0.0]","[0.0, 0.0, 0.0]",1.31E-09,3,0.1,0
3,10843.46033,10843.46021,91,11928,"[3644.9815394748443, 5219.447710142533, 1.895]","[0.0, 0.0, 0.0]","[5.3374183173659615, -33.90170035995831, 0.0]","[0.0, 0.0, 0.0]",3.86E-09,3,0.1,0
3,10843.62603,10843.62592,103,11974,"[3590.459260951236, 5942.018520132663, 1.895]","[0.0, 0.0, 0.0]","[2.43523888633733, 32.705384421675326, 0.0]","[0.0, 0.0, 0.0]",2.44E-09,3,0.1,0
3,10843.66093,10843.66081,121,11997,"[3642.8071795098363, 5198.996212371055, 1.895]","[0.0, 0.0, 0.0]","[-5.222466482068985, 33.47910822338592, 0.0]","[0.0, 0.0, 0.0]",1.14E-08,3,0.1,0
3,10844.33237,10844.33225,85,12159,"[3596.826967581706, 6021.767101318001, 1.895]","[0.0, 0.0, 0.0]","[3.1468216834609692, 29.799576971758725, 0.0]","[0.0, 0.0, 0.0]",2.12E-09,3,0.1,0
3,10844.46032,10844.46021,91,12189,"[3650.3187052517924, 5185.547613844528, 1.895]","[0.0, 0.0, 0.0]","[5.333770302974843, -33.87852925296236, 0.0]","[0.0, 0.0, 0.0]",1.65E-09,3,0.1,0
3,10844.62603,10844.62592,103,12275,"[3592.8725345116923, 5974.42890908967, 1.895]","[0.0, 0.0, 0.0]","[2.4014786085557933, 32.251982141832315, 0.0]","[0.0, 0.0, 0.0]",5.93E-09,3,0.1,0
3,10844.66092,10844.66081,121,12304,"[3637.5941274012816, 5232.414968875431, 1.895]","[0.0, 0.0, 0.0]","[-5.2266662762571805, 33.506031395557464, 0.0]","[0.0, 0.0, 0.0]",1.06E-08,3,0.1,0
3,10844.92507,10844.92496,133,12329,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-5.232683325848709, 33.54460425286608, 0.0]","[0.0, 0.0, 0.0]",1.68E-08,3,0.1,1
3,10845.24845,10845.24834,127,12437,"[3788.578422504385, 5192.264082443125, 1.895]","[0.0, 0.0, 0.0]","[18.03535999608903, 10.107469514406013, 0.0]","[0.0, 0.0, 0.0]",1.31E-09,3,0.1,0
3,10845.62603,10845.62592,103,12557,"[3595.264189325336, 6006.548957156843, 1.895]","[0.0, 0.0, 0.0]","[2.3844637068994023, 32.02347113098597, 0.0]","[0.0, 0.0, 0.0]",2.85E-09,3,0.1,0
3,10845.66093,10845.66081,121,12587,"[3632.3800256231684, 5265.84045438436, 1.895]","[0.0, 0.0, 0.0]","[-5.225644105415428, 33.499478674089296, 0.0]","[0.0, 0.0, 0.0]",1.64E-08,3,0.1,0
3,10845.92507,10845.92496,133,12621,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-5.230054522761478, 33.52775206561746, 0.0]","[0.0, 0.0, 0.0]",8.78E-09,3,0.1,1
3,10846.24846,10846.24834,127,12745,"[3800.2925704634645, 5208.593887253149, 1.895]","[0.0, 0.0, 0.0]","[8.24314912906174, 18.97239258668227, 0.0]","[0.0, 0.0, 0.0]",3.63E-09,3,0.1,0
3,10846.3645,10846.36439,145,12793,"[3641.326280377746, 5208.489654307238, 1.895]","[0.0, 0.0, 0.0]","[-5.221346907006625, 33.47193108309409, 0.0]","[0.0, 0.0, 0.0]",7.10E-09,3,0.1,0
3,10846.56288,10846.56276,139,12855,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.431456357624293, -29.776094482769963, 0.0]","[0.0, 0.0, 0.0]",1.74E-09,3,0.1,1
3,10846.62603,10846.62592,103,12880,"[3598.5759498366388, 6038.329505092578, 1.895]","[0.0, 0.0, 0.0]","[3.34776224279034, 31.702431428323642, 0.0]","[0.0, 0.0, 0.0]",2.56E-09,3,0.1,0
3,10846.66093,10846.66081,121,12905,"[3627.1671231091477, 5299.25825189903, 1.895]","[0.0, 0.0, 0.0]","[-5.21023107494961, 33.40067200547345, 0.0]","[0.0, 0.0, 0.0]",1.88E-08,3,0.1,0
3,10846.92507,10846.92496,133,12934,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-5.221976079526652, 33.47596445217925, 0.0]","[0.0, 0.0, 0.0]",2.31E-08,3,0.1,1
3,10847.24845,10847.24834,127,13038,"[3808.5274223100428, 5227.547182854172, 1.895]","[0.0, 0.0, 0.0]","[8.24874100784308, 18.985262828124668, 0.0]","[0.0, 0.0, 0.0]",2.70E-09,3,0.1,0
3,10847.3645,10847.36439,145,13088,"[3636.1079067305177, 5241.942525031358, 1.895]","[0.0, 0.0, 0.0]","[-5.226305779673795, 33.50372039859477, 0.0]","[0.0, 0.0, 0.0]",9.38E-09,3,0.1,0
3,10847.62603,10847.62592,103,13171,"[3601.9028660429753, 6069.834530016724, 1.895]","[0.0, 0.0, 0.0]","[3.32622819311605, 31.498509619190408, 0.0]","[0.0, 0.0, 0.0]",1.31E-09,3,0.1,0
3,10847.66093,10847.66081,121,13196,"[3622.558272772996, 5332.775179004201, 1.895]","[0.0, 0.0, 0.0]","[-3.883127980389092, 33.64689085136311, 0.0]","[0.0, 0.0, 0.0]",7.00E-09,3,0.1,0
3,10847.92507,10847.92496,133,13229,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-5.2190514246863895, 33.457215679694585, 0.0]","[0.0, 0.0, 0.0]",3.65E-09,3,0.1,1
3,10848.24845,10848.24834,127,13338,"[3816.485099279933, 5245.511979929916, 1.895]","[0.0, 0.0, 0.0]","[7.513513222328016, 16.07119508986414, 0.0]","[0.0, 0.0, 0.0]",1.42E-08,3,0.1,0
3,10848.56288,10848.56276,139,13430,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-1.9850093454764957, -29.902830841817536, 0.0]","[0.0, 0.0, 0.0]",2.96E-09,3,0.1,1
3,10848.66093,10848.66081,121,13450,"[3618.6778848983413, 5366.3983271308625, 1.895]","[0.0, 0.0, 0.0]","[-3.889577610577121, 33.70277621078169, 0.0]","[0.0, 0.0, 0.0]",7.47E-08,3,0.1,0
3,10848.92507,10848.92496,133,13486,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.885493714787861, 33.66738968821657, 0.0]","[0.0, 0.0, 0.0]",1.53E-08,3,0.1,1
3,10849.24845,10849.24834,127,13598,"[3831.8022885684186, 5254.909924863888, 1.895]","[0.0, 0.0, 0.0]","[16.972819386840786, 0.0267288494274786, 0.0]","[0.0, 0.0, 0.0]",1.91E-09,3,0.1,0
3,10849.3645,10849.36439,145,13646,"[3625.6607453051856, 5308.915027236377, 1.895]","[0.0, 0.0, 0.0]","[-5.233903491452948, 33.552426238216306, 0.0]","[0.0, 0.0, 0.0]",1.05E-07,3,0.1,0
3,10849.66092,10849.66081,121,13718,"[3614.799243531279, 5400.006341955036, 1.895]","[0.0, 0.0, 0.0]","[-3.8849332611686713, 33.66253341723722, 0.0]","[0.0, 0.0, 0.0]",6.75E-07,3,0.1,0
3,10849.92507,10849.92496,133,13750,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.8809631793754744, 33.62813308086707, 0.0]","[0.0, 0.0, 0.0]",1.47E-06,3,0.1,1
3,10850.3645,10850.36439,145,13906,"[3621.436031888227, 5342.4992768834, 1.895]","[0.0, 0.0, 0.0]","[-3.89381032579513, 33.73945223787569, 0.0]","[0.0, 0.0, 0.0]",2.51E-07,3,0.1,0
3,10850.56287,10850.56276,139,13966,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-1.17001155529728, -29.948417324284563, 0.0]","[0.0, 0.0, 0.0]",3.08E-09,3,0.1,1
3,10850.92507,10850.92496,133,14035,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.885792596236526, 33.669979464206236, 0.0]","[0.0, 0.0, 0.0]",7.88E-08,3,0.1,1
3,10851.24845,10851.24834,127,14159,"[3859.6726135567237, 5244.12324471721, 1.895]","[0.0, 0.0, 0.0]","[14.741795642622126, 0.9928672999571021, 0.0]","[0.0, 0.0, 0.0]",3.95E-09,3,0.1,0
3,10851.36449,10851.36439,145,14209,"[3617.551088374985, 5376.161899133777, 1.895]","[0.0, 0.0, 0.0]","[-3.876443812262646, 33.58897324561815, 0.0]","[0.0, 0.0, 0.0]",3.58E-07,3,0.1,0
3,10851.56288,10851.56276,139,14304,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-0.017459299528782394, -29.997259004955737, 0.0]","[0.0, 0.0, 0.0]",3.26E-09,3,0.1,1
3,10851.92507,10851.92496,133,14366,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.878666348539886, 33.608231286026296, 0.0]","[0.0, 0.0, 0.0]",4.60E-09,3,0.1,1
3,10852.24845,10852.24834,127,14494,"[3874.2646114495383, 5246.185921005778, 1.895]","[0.0, 0.0, 0.0]","[14.552208420464105, 2.0570517811006623, 0.0]","[0.0, 0.0, 0.0]",2.83E-09,3,0.1,0
3,10852.3645,10852.36439,145,14540,"[3613.6668631101547, 5409.818297838077, 1.895]","[0.0, 0.0, 0.0]","[-3.902500974006106, 33.814755780086756, 0.0]","[0.0, 0.0, 0.0]",4.98E-08,3,0.1,0
3,10852.38617,10852.38605,151,14577,"[3635.9098433024847, 5243.2122291003025, 1.895]","[0.0, 0.0, 0.0]","[-5.609231767328765, 35.95850313894997, 0.0]","[0.0, 0.0, 0.0]",3.27E-08,3,0.1,0
3,10852.56287,10852.56276,139,14639,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-0.01742195696038483, -29.93309980462325, 0.0]","[0.0, 0.0, 0.0]",2.05E-09,3,0.1,1
3,10852.66093,10852.66081,121,14672,"[3603.8439485430717, 5500.870168348737, 1.895]","[0.0, 0.0, 0.0]","[-2.7610504577720705, 33.70514488193199, 0.0]","[0.0, 0.0, 0.0]",4.86E-09,3,0.1,0
3,10852.92507,10852.92496,133,14713,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-3.887154774670601, 33.681782595418994, 0.0]","[0.0, 0.0, 0.0]",1.27E-08,3,0.1,1
3,10853.3645,10853.36439,145,14875,"[3609.7873491241007, 5443.433873812979, 1.895]","[0.0, 0.0, 0.0]","[-3.876768691204045, 33.59178828708377, 0.0]","[0.0, 0.0, 0.0]",2.03E-09,3,0.1,0
3,10853.38616,10853.38605,151,14908,"[3630.3123246237374, 5279.095644393002, 1.895]","[0.0, 0.0, 0.0]","[-5.611416694520629, 35.97250981839307, 0.0]","[0.0, 0.0, 0.0]",3.67E-06,3,0.1,0
3,10853.66092,10853.66081,121,14995,"[3601.081437050767, 5534.5931486094205, 1.895]","[0.0, 0.0, 0.0]","[-2.7679446716211014, 33.78930505220101, 0.0]","[0.0, 0.0, 0.0]",2.85E-09,3,0.1,0
3,10853.92508,10853.92496,133,15032,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.7671671192555567, 33.779813188336554, 0.0]","[0.0, 0.0, 0.0]",8.60E-09,3,0.1,1
3,10854.24845,10854.24834,127,15156,"[3903.4793428430985, 5250.315618266224, 1.895]","[0.0, 0.0, 0.0]","[14.58294575272664, 2.061396708153043, 0.0]","[0.0, 0.0, 0.0]",1.80E-08,3,0.1,0
3,10854.36449,10854.36439,145,15194,"[3605.90531176504, 5477.0713145465415, 1.895]","[0.0, 0.0, 0.0]","[-3.8907335123073072, 33.71279197632428, 0.0]","[0.0, 0.0, 0.0]",6.36E-09,3,0.1,0
3,10854.38617,10854.38605,151,15231,"[3624.714465897375, 5314.981239592635, 1.895]","[0.0, 0.0, 0.0]","[-5.594932523985688, 35.866836506495325, 0.0]","[0.0, 0.0, 0.0]",1.96E-08,3,0.1,0
3,10854.66092,10854.66081,121,15333,"[3598.3180747476, 5568.3265150270445, 1.895]","[0.0, 0.0, 0.0]","[-2.7604977810718667, 33.6983981568945, 0.0]","[0.0, 0.0, 0.0]",1.75E-09,3,0.1,0
3,10854.92508,10854.92496,133,15393,"[5560.0, 5820.0, 1.895]","[0.0, 0.0, 0.0]","[-2.766206846790371, 33.76809079387925, 0.0]","[0.0, 0.0, 0.0]",1.24E-08,3,0.1,1
3,10855.38616,10855.38605,151,15607,"[3620.4477826142697, 5351.062351709334, 1.895]","[0.0, 0.0, 0.0]","[-4.17332294509886, 36.16139934873745, 0.0]","[0.0, 0.0, 0.0]",2.04E-09,3,0.1,0
3,10855.68172,10855.68162,163,15743,"[3642.74459078865, 5199.3974432027635, 1.895]","[0.0, 0.0, 0.0]","[-6.13216101699411, 39.31078984156886, 0.0]","[0.0, 0.0, 0.0]",2.02E-06,3,0.1,0
3,10856.24845,10856.24834,127,15950,"[3929.2183279571955, 5253.953995593075, 1.895]","[0.0, 0.0, 0.0]","[9.974129853083468, 1.4099098216829629, 0.0]","[0.0, 0.0, 0.0]",2.48E-09,3,0.1,0
3,10856.36449,10856.36439,145,16030,"[3600.2672981030205, 5544.5316381834145, 1.895]","[0.0, 0.0, 0.0]","[-2.76277208233835, 33.726161377788756, 0.0]","[0.0, 0.0, 0.0]",6.54E-09,3,0.1,0
3,10856.38617,10856.38605,151,16074,"[3616.2865465411965, 5387.119019597826, 1.895]","[0.0, 0.0, 0.0]","[-4.16042324958092, 36.0496248594145, 0.0]","[0.0, 0.0, 0.0]",1.15E-08,3,0.1,0
3,10856.66093,10856.66081,121,16186,"[3592.7947137684696, 5635.752186844407, 1.895]","[0.0, 0.0, 0.0]","[-2.766961748797505, 33.777306156598556, 0.0]","[0.0, 0.0, 0.0]",3.33E-09,3,0.1,0
3,10840.17617,10840.17606,73,11366,"[4270.989500205763, 5316.030143072899, 1.895]","[0.0, 0.0, 0.0]","[12.366341691393018, 0.7291781372414841, 0.0]","[0.0, 0.0, 0.0]",2.50E-08,3,0.1,0
3,10841.17617,10841.17606,73,11518,"[4283.328342226255, 5316.757699699163, 1.895]","[0.0, 0.0, 0.0]","[12.333055751929852, 0.7272154404360744, 0.0]","[0.0, 0.0, 0.0]",3.07E-09,3,0.1,0
3,10842.17617,10842.17606,73,11682,"[4295.63096615068, 5317.483120734767, 1.895]","[0.0, 0.0, 0.0]","[12.279551578985474, 0.7240605807259335, 0.0]","[0.0, 0.0, 0.0]",1.60E-09,3,0.1,0
3,10842.52172,10842.5216,61,11784,"[4221.069031271669, 5311.582295424788, 1.895]","[0.0, 0.0, 0.0]","[13.010600756767046, 1.9667187190470392, 0.0]","[0.0, 0.0, 0.0]",5.59E-09,3,0.1,0
3,10843.52171,10843.5216,61,11951,"[4234.09562214674, 5313.252415510841, 1.895]","[0.0, 0.0, 0.0]","[13.077925999383245, 1.5261493536089172, 0.0]","[0.0, 0.0, 0.0]",2.47E-08,3,0.1,0
3,10844.17618,10844.17606,73,12049,"[4320.242710821781, 5318.316576900205, 1.895]","[0.0, 0.0, 0.0]","[12.350277820757535, -0.9115912969895104, 0.0]","[0.0, 0.0, 0.0]",3.24E-09,3,0.1,0
3,10844.52172,10844.5216,61,12223,"[4247.153694078952, 5314.558295311305, 1.895]","[0.0, 0.0, 0.0]","[13.093392598240227, 1.2585732788296584, 0.0]","[0.0, 0.0, 0.0]",8.36E-09,3,0.1,0
3,10845.17617,10845.17606,73,12379,"[4332.5546671460115, 5317.407814166529, 1.895]","[0.0, 0.0, 0.0]","[12.2644329330826, -0.9052549656403729, 0.0]","[0.0, 0.0, 0.0]",8.73E-08,3,0.1,0
3,10845.52172,10845.5216,61,12505,"[4260.235543038745, 5315.396038771827, 1.895]","[0.0, 0.0, 0.0]","[13.055220119780511, 0.7697976754801048, 0.0]","[0.0, 0.0, 0.0]",1.29E-08,3,0.1,0
